location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Netherlands,NLD,02/19/2021,750899,,,31267.0,28924,4.38,,,1688.0
Netherlands,NLD,02/20/2021,779889,,,28990.0,28896,4.55,,,1686.0
Netherlands,NLD,02/21/2021,806744,,,26855.0,28555,4.71,,,1666.0
Netherlands,NLD,02/22/2021,835554,,,28810.0,30288,4.88,,,1768.0
Netherlands,NLD,02/23/2021,862964,,,27410.0,29825,5.04,,,1741.0
New Zealand,NZL,02/18/2021,0,0.0,,,,0.0,0.0,,
New Zealand,NZL,02/19/2021,30,30.0,,30.0,30,0.0,0.0,,6.0
New Zealand,NZL,02/20/2021,100,100.0,,70.0,50,0.0,0.0,,10.0
Northern Cyprus,OWID_NCY,01/14/2021,0,,,,,0.0,,,
Northern Cyprus,OWID_NCY,01/15/2021,,,,,994,,,,2601.0
Northern Cyprus,OWID_NCY,01/16/2021,,,,,994,,,,2601.0
Northern Cyprus,OWID_NCY,01/17/2021,,,,,994,,,,2601.0
Northern Cyprus,OWID_NCY,01/18/2021,,,,,994,,,,2601.0
Northern Cyprus,OWID_NCY,01/19/2021,4968,,,,994,1.3,,,2601.0
Northern Cyprus,OWID_NCY,01/20/2021,,,,,1163,,,,3043.0
Northern Cyprus,OWID_NCY,01/21/2021,,,,,1284,,,,3359.0
Northern Cyprus,OWID_NCY,01/22/2021,11000,,,,1429,2.88,,,3739.0
Northern Ireland,,12/13/2020,3623,3623.0,,,,0.19,0.19,,
Northern Ireland,,12/14/2020,,,,,1778,,,,939.0
Northern Ireland,,12/15/2020,,,,,1778,,,,939.0
Northern Ireland,,12/16/2020,,,,,1778,,,,939.0
Northern Ireland,,12/17/2020,,,,,1778,,,,939.0
Northern Ireland,,12/18/2020,,,,,1778,,,,939.0
Northern Ireland,,12/19/2020,,,,,1778,,,,939.0
Northern Ireland,,12/20/2020,16068,16068.0,,,1778,0.85,0.85,,939.0
Northern Ireland,,12/21/2020,,,,,1829,,,,966.0
Northern Ireland,,12/22/2020,,,,,1880,,,,993.0
Northern Ireland,,12/23/2020,,,,,1931,,,,1020.0
Northern Ireland,,12/24/2020,,,,,1982,,,,1047.0
Northern Ireland,,12/25/2020,,,,,2033,,,,1074.0
Northern Ireland,,12/26/2020,,,,,2084,,,,1101.0
Northern Ireland,,12/27/2020,31016,31016.0,,,2135,1.64,1.64,,1127.0
Northern Ireland,,12/28/2020,,,,,2054,,,,1085.0
Northern Ireland,,12/29/2020,,,,,1972,,,,1041.0
Northern Ireland,,12/30/2020,,,,,1890,,,,998.0
Northern Ireland,,12/31/2020,,,,,1808,,,,955.0
Northern Ireland,,01/01/2021,,,,,1726,,,,911.0
Northern Ireland,,01/02/2021,,,,,1645,,,,869.0
Northern Ireland,,01/03/2021,41956,40685.0,1271.0,,1563,2.22,2.15,0.07,825.0
Northern Ireland,,01/04/2021,,,,,2360,,,,1246.0
Northern Ireland,,01/05/2021,,,,,3157,,,,1667.0
Northern Ireland,,01/06/2021,,,,,3954,,,,2088.0
Northern Ireland,,01/07/2021,,,,,4751,,,,2509.0
Northern Ireland,,01/08/2021,,,,,5548,,,,2930.0
Northern Ireland,,01/09/2021,,,,,6345,,,,3351.0
Northern Ireland,,01/10/2021,91954,78005.0,13949.0,,7143,4.86,4.12,0.74,3772.0
Northern Ireland,,01/11/2021,99475,84187.0,15288.0,7521.0,7197,5.25,4.45,0.81,3801.0
Northern Ireland,,01/12/2021,109257,91417.0,17840.0,9782.0,7574,5.77,4.83,0.94,4000.0
Northern Ireland,,01/13/2021,121711,102701.0,19010.0,12454.0,8332,6.43,5.42,1.0,4400.0
Northern Ireland,,01/14/2021,133831,114567.0,19264.0,12120.0,9044,7.07,6.05,1.02,4776.0
Northern Ireland,,01/15/2021,137380,117906.0,19474.0,3549.0,8530,7.25,6.23,1.03,4504.0
Northern Ireland,,01/16/2021,140561,120387.0,20174.0,3181.0,7964,7.42,6.36,1.07,4206.0
Northern Ireland,,01/17/2021,146733,125717.0,21016.0,6172.0,7826,7.75,6.64,1.11,4133.0
Northern Ireland,,01/18/2021,154436,132857.0,21579.0,7703.0,7852,8.16,7.02,1.14,4146.0
Northern Ireland,,01/19/2021,160396,138436.0,21960.0,5960.0,7306,8.47,7.31,1.16,3858.0
Northern Ireland,,01/20/2021,166538,144212.0,22326.0,6142.0,6404,8.79,7.62,1.18,3382.0
Northern Ireland,,01/21/2021,173549,151039.0,22510.0,7011.0,5674,9.16,7.98,1.19,2996.0
Northern Ireland,,01/22/2021,177026,154366.0,22660.0,3477.0,5664,9.35,8.15,1.2,2991.0
Northern Ireland,,01/23/2021,178331,155644.0,22687.0,1305.0,5396,9.42,8.22,1.2,2849.0
Northern Ireland,,01/24/2021,182355,159642.0,22713.0,4024.0,5089,9.63,8.43,1.2,2687.0
Northern Ireland,,01/25/2021,186112,163317.0,22795.0,3757.0,4525,9.83,8.62,1.2,2390.0
Northern Ireland,,01/26/2021,191050,168140.0,22910.0,4938.0,4379,10.09,8.88,1.21,2312.0
Northern Ireland,,01/27/2021,199211,175284.0,23927.0,8161.0,4668,10.52,9.26,1.26,2465.0
Northern Ireland,,01/28/2021,220201,196131.0,24070.0,20990.0,6665,11.63,10.36,1.27,3520.0
Northern Ireland,,01/29/2021,228211,204065.0,24146.0,8010.0,7312,12.05,10.78,1.28,3861.0
Northern Ireland,,01/30/2021,238924,214601.0,24323.0,10713.0,8656,12.62,11.33,1.28,4571.0
Northern Ireland,,01/31/2021,246421,221809.0,24612.0,7497.0,9152,13.01,11.71,1.3,4833.0
Northern Ireland,,02/01/2021,258311,233429.0,24882.0,11890.0,10314,13.64,12.33,1.31,5447.0
Northern Ireland,,02/02/2021,271826,246671.0,25155.0,13515.0,11539,14.35,13.03,1.33,6093.0
Northern Ireland,,02/03/2021,289274,263735.0,25539.0,17448.0,12866,15.28,13.93,1.35,6794.0
Northern Ireland,,02/04/2021,301279,275232.0,26047.0,12005.0,11583,15.91,14.53,1.38,6117.0
Northern Ireland,,02/05/2021,316420,289889.0,26531.0,15141.0,12601,16.71,15.31,1.4,6654.0
Northern Ireland,,02/06/2021,323122,295915.0,27207.0,6702.0,12028,17.06,15.63,1.44,6352.0
Northern Ireland,,02/07/2021,330941,303478.0,27463.0,7819.0,12074,17.48,16.03,1.45,6376.0
Northern Ireland,,02/08/2021,345195,317606.0,27589.0,14254.0,12412,18.23,16.77,1.46,6554.0
Northern Ireland,,02/09/2021,361430,333658.0,27772.0,16235.0,12801,19.09,17.62,1.47,6760.0
Northern Ireland,,02/10/2021,381894,353757.0,28137.0,20464.0,13231,20.17,18.68,1.49,6987.0
Northern Ireland,,02/11/2021,401966,373414.0,28552.0,20072.0,14384,21.23,19.72,1.51,7596.0
Northern Ireland,,02/12/2021,416708,387771.0,28937.0,14742.0,14327,22.01,20.48,1.53,7566.0
Northern Ireland,,02/13/2021,420077,391101.0,28976.0,3369.0,13851,22.18,20.65,1.53,7314.0
Northern Ireland,,02/14/2021,426248,397243.0,29005.0,6171.0,13615,22.51,20.98,1.53,7190.0
Northern Ireland,,02/15/2021,438708,409507.0,29201.0,12460.0,13359,23.17,21.63,1.54,7055.0
Northern Ireland,,02/16/2021,447685,418209.0,29476.0,8977.0,12322,23.64,22.08,1.56,6507.0
Northern Ireland,,02/17/2021,457581,427569.0,30012.0,9896.0,10812,24.16,22.58,1.58,5710.0
Northern Ireland,,02/18/2021,466524,436143.0,30381.0,8943.0,9223,24.64,23.03,1.6,4870.0
Northern Ireland,,02/19/2021,473670,442917.0,30753.0,7146.0,8137,25.01,23.39,1.62,4297.0
Northern Ireland,,02/20/2021,476816,446009.0,30807.0,3146.0,8106,25.18,23.55,1.63,4281.0
Northern Ireland,,02/21/2021,488826,458030.0,30796.0,12010.0,8940,25.81,24.19,1.63,4721.0
Northern Ireland,,02/22/2021,499206,468129.0,31077.0,10380.0,8643,26.36,24.72,1.64,4564.0
Northern Ireland,,02/23/2021,509580,478235.0,31345.0,10374.0,8842,26.91,25.25,1.66,4669.0
Norway,NOR,12/27/2020,5,5.0,,,,0.0,0.0,,
Norway,NOR,12/28/2020,607,607.0,,602.0,602,0.01,0.01,,111.0
Norway,NOR,12/29/2020,1674,1674.0,,1067.0,834,0.03,0.03,,154.0
Norway,NOR,12/30/2020,2098,2098.0,,424.0,698,0.04,0.04,,129.0
Norway,NOR,12/31/2020,2170,2170.0,,72.0,541,0.04,0.04,,100.0
Norway,NOR,01/01/2021,2176,2176.0,,6.0,434,0.04,0.04,,80.0
Norway,NOR,01/02/2021,2176,2176.0,,0.0,362,0.04,0.04,,67.0
Norway,NOR,01/03/2021,2179,2179.0,,3.0,311,0.04,0.04,,57.0
Norway,NOR,01/04/2021,2185,2185.0,,6.0,225,0.04,0.04,,42.0
Norway,NOR,01/05/2021,5569,5569.0,,3384.0,556,0.1,0.1,,103.0
Norway,NOR,01/06/2021,14631,14631.0,,9062.0,1790,0.27,0.27,,330.0
Norway,NOR,01/07/2021,21201,21201.0,,6570.0,2719,0.39,0.39,,502.0
Norway,NOR,01/08/2021,22816,22816.0,,1615.0,2949,0.42,0.42,,544.0
Norway,NOR,01/09/2021,22950,22950.0,,134.0,2968,0.42,0.42,,547.0
Norway,NOR,01/10/2021,23057,23057.0,,107.0,2983,0.43,0.43,,550.0
Norway,NOR,01/11/2021,23406,23406.0,,349.0,3032,0.43,0.43,,559.0
Norway,NOR,01/12/2021,27660,27660.0,,4254.0,3156,0.51,0.51,,582.0
Norway,NOR,01/13/2021,37434,37434.0,,9774.0,3258,0.69,0.69,,601.0
Norway,NOR,01/14/2021,45905,45905.0,,8471.0,3529,0.85,0.85,,651.0
Norway,NOR,01/15/2021,50375,50375.0,,4470.0,3937,0.93,0.93,,726.0
Norway,NOR,01/16/2021,51118,51118.0,,743.0,4024,0.94,0.94,,742.0
Norway,NOR,01/17/2021,51466,51461.0,5.0,348.0,4058,0.95,0.95,0.0,749.0
Norway,NOR,01/18/2021,53031,52743.0,288.0,1565.0,4232,0.98,0.97,0.01,781.0
Norway,NOR,01/19/2021,58385,57326.0,1059.0,5354.0,4389,1.08,1.06,0.02,810.0
Norway,NOR,01/20/2021,69115,67363.0,1752.0,10730.0,4526,1.27,1.24,0.03,835.0
Norway,NOR,01/21/2021,77707,75787.0,1920.0,8592.0,4543,1.43,1.4,0.04,838.0
Norway,NOR,01/22/2021,81013,79086.0,1927.0,3306.0,4377,1.49,1.46,0.04,807.0
Norway,NOR,01/23/2021,81369,79442.0,1927.0,356.0,4322,1.5,1.47,0.04,797.0
Norway,NOR,01/24/2021,81436,79509.0,1927.0,67.0,4281,1.5,1.47,0.04,790.0
Norway,NOR,01/25/2021,82010,80083.0,1927.0,574.0,4140,1.51,1.48,0.04,764.0
Norway,NOR,01/26/2021,86409,82353.0,4056.0,4399.0,4003,1.59,1.52,0.07,738.0
Norway,NOR,01/27/2021,105276,93713.0,11563.0,18867.0,5166,1.94,1.73,0.21,953.0
Norway,NOR,01/28/2021,122684,104579.0,18105.0,17408.0,6425,2.26,1.93,0.33,1185.0
Norway,NOR,01/29/2021,128571,108368.0,20203.0,5887.0,6794,2.37,2.0,0.37,1253.0
Norway,NOR,01/30/2021,128872,108499.0,20373.0,301.0,6786,2.38,2.0,0.38,1252.0
Norway,NOR,01/31/2021,129004,108581.0,20423.0,132.0,6795,2.38,2.0,0.38,1253.0
Norway,NOR,02/01/2021,129483,108761.0,20722.0,479.0,6782,2.39,2.01,0.38,1251.0
Norway,NOR,02/02/2021,138939,115081.0,23858.0,9456.0,7504,2.56,2.12,0.44,1384.0
Norway,NOR,02/03/2021,172042,139898.0,32144.0,33103.0,9538,3.17,2.58,0.59,1759.0
Norway,NOR,02/04/2021,206387,165667.0,40720.0,34345.0,11958,3.81,3.06,0.75,2206.0
Norway,NOR,02/05/2021,221733,176191.0,45542.0,15346.0,13309,4.09,3.25,0.84,2455.0
Norway,NOR,02/06/2021,223269,176993.0,46276.0,1536.0,13485,4.12,3.26,0.85,2487.0
Norway,NOR,02/07/2021,223883,177313.0,46570.0,614.0,13554,4.13,3.27,0.86,2500.0
Norway,NOR,02/08/2021,224924,177432.0,47492.0,1041.0,13634,4.15,3.27,0.88,2515.0
Norway,NOR,02/09/2021,233646,182922.0,50724.0,8722.0,13530,4.31,3.37,0.94,2496.0
Norway,NOR,02/10/2021,264896,205597.0,59299.0,31250.0,13265,4.89,3.79,1.09,2447.0
Norway,NOR,02/11/2021,294101,226292.0,67809.0,29205.0,12531,5.42,4.17,1.25,2311.0
Norway,NOR,02/12/2021,305648,234259.0,71389.0,11547.0,11988,5.64,4.32,1.32,2211.0
Norway,NOR,02/13/2021,306752,235060.0,71692.0,1104.0,11926,5.66,4.34,1.32,2200.0
Norway,NOR,02/14/2021,306864,235170.0,71694.0,112.0,11854,5.66,4.34,1.32,2187.0
Norway,NOR,02/15/2021,308408,235967.0,72441.0,1544.0,11926,5.69,4.35,1.34,2200.0
Norway,NOR,02/16/2021,316358,241818.0,74540.0,7950.0,11816,5.84,4.46,1.37,2180.0
Norway,NOR,02/17/2021,347384,262955.0,84429.0,31026.0,11784,6.41,4.85,1.56,2174.0
Norway,NOR,02/18/2021,375875,281011.0,94864.0,28491.0,11682,6.93,5.18,1.75,2155.0
Norway,NOR,02/19/2021,390449,291120.0,99329.0,14574.0,12114,7.2,5.37,1.83,2235.0
Norway,NOR,02/20/2021,390731,291260.0,99471.0,282.0,11997,7.21,5.37,1.83,2213.0
Norway,NOR,02/21/2021,390872,291318.0,99554.0,141.0,12001,7.21,5.37,1.84,2214.0
Norway,NOR,02/22/2021,393367,293679.0,99688.0,2495.0,12137,7.26,5.42,1.84,2239.0
Norway,NOR,02/23/2021,403085,298742.0,104343.0,9718.0,12390,7.44,5.51,1.92,2285.0
Oman,OMN,12/28/2020,1717,1717.0,,,,0.03,0.03,,
Oman,OMN,12/29/2020,3363,3363.0,,1646.0,1646,0.07,0.07,,322.0
Oman,OMN,12/30/2020,5043,5043.0,,1680.0,1663,0.1,0.1,,326.0
Oman,OMN,12/31/2020,6516,6516.0,,1473.0,1600,0.13,0.13,,313.0
Oman,OMN,01/01/2021,,,,,1289,,,,252.0
Oman,OMN,01/02/2021,7231,7231.0,,,1103,0.14,0.14,,216.0
Oman,OMN,01/03/2021,8826,8826.0,,1595.0,1185,0.17,0.17,,232.0
Oman,OMN,01/04/2021,10728,10728.0,,1902.0,1287,0.21,0.21,,252.0
Oman,OMN,01/05/2021,12751,12751.0,,2023.0,1341,0.25,0.25,,263.0
Oman,OMN,01/06/2021,14005,14005.0,,1254.0,1280,0.27,0.27,,251.0
Oman,OMN,01/07/2021,14911,14911.0,,906.0,1199,0.29,0.29,,235.0
Oman,OMN,01/08/2021,14980,14980.0,,69.0,1158,0.29,0.29,,227.0
Oman,OMN,01/09/2021,15023,15023.0,,43.0,1113,0.29,0.29,,218.0
Oman,OMN,01/10/2021,15907,15907.0,,884.0,1012,0.31,0.31,,198.0
Oman,OMN,01/11/2021,18287,18287.0,,2380.0,1080,0.36,0.36,,211.0
Oman,OMN,01/12/2021,20649,20649.0,,2362.0,1128,0.4,0.4,,221.0
Oman,OMN,01/13/2021,22749,22749.0,,2100.0,1249,0.45,0.45,,245.0
Oman,OMN,01/14/2021,24204,24204.0,,1455.0,1328,0.47,0.47,,260.0
Oman,OMN,01/15/2021,,,,,1358,,,,266.0
Oman,OMN,01/16/2021,24773,24773.0,,,1393,0.49,0.49,,273.0
Oman,OMN,01/17/2021,25446,24773.0,673.0,673.0,1363,0.5,0.49,0.01,267.0
Oman,OMN,01/18/2021,26758,24773.0,1985.0,1312.0,1210,0.52,0.49,0.04,237.0
Oman,OMN,01/19/2021,28049,24773.0,3276.0,1291.0,1057,0.55,0.49,0.06,207.0
Oman,OMN,01/20/2021,29548,24773.0,4775.0,1499.0,971,0.58,0.49,0.09,190.0
Oman,OMN,01/21/2021,,,,,817,,,,160.0
Oman,OMN,01/22/2021,,,,,830,,,,163.0
Oman,OMN,01/23/2021,30675,24773.0,5902.0,,843,0.6,0.49,0.12,165.0
Oman,OMN,01/24/2021,32765,24773.0,7992.0,2090.0,1046,0.64,0.49,0.16,205.0
Oman,OMN,01/25/2021,34606,24773.0,9833.0,1841.0,1121,0.68,0.49,0.19,220.0
Oman,OMN,01/26/2021,36206,24773.0,11433.0,1600.0,1165,0.71,0.49,0.22,228.0
Oman,OMN,01/27/2021,37045,24773.0,12272.0,839.0,1071,0.73,0.49,0.24,210.0
Oman,OMN,01/28/2021,,,,,1042,,,,204.0
Oman,OMN,01/29/2021,,,,,1014,,,,199.0
Oman,OMN,01/30/2021,,,,,985,,,,193.0
Oman,OMN,01/31/2021,,,,,711,,,,139.0
Oman,OMN,02/01/2021,,,,,473,,,,93.0
Oman,OMN,02/02/2021,,,,,270,,,,53.0
Oman,OMN,02/03/2021,,,,,175,,,,34.0
Oman,OMN,02/04/2021,,,,,175,,,,34.0
Oman,OMN,02/05/2021,,,,,175,,,,34.0
Oman,OMN,02/06/2021,,,,,175,,,,34.0
Oman,OMN,02/07/2021,,,,,175,,,,34.0
Oman,OMN,02/08/2021,39146,26874.0,12272.0,,175,0.77,0.53,0.24,34.0
Oman,OMN,02/09/2021,41192,28920.0,12272.0,2046.0,442,0.81,0.57,0.24,87.0
Oman,OMN,02/10/2021,43233,30961.0,12272.0,2041.0,709,0.85,0.61,0.24,139.0
Oman,OMN,02/11/2021,45065,32793.0,12272.0,1832.0,946,0.88,0.64,0.24,185.0
Oman,OMN,02/12/2021,46829,34557.0,12272.0,1764.0,1173,0.92,0.68,0.24,230.0
Oman,OMN,02/13/2021,47198,34926.0,12272.0,369.0,1200,0.92,0.68,0.24,235.0
Oman,OMN,02/14/2021,48819,36547.0,12272.0,1621.0,1407,0.96,0.72,0.24,276.0
Oman,OMN,02/15/2021,50100,37828.0,12272.0,1281.0,1565,0.98,0.74,0.24,306.0
Oman,OMN,02/16/2021,56847,37828.0,19019.0,6747.0,2236,1.11,0.74,0.37,438.0
Oman,OMN,02/17/2021,58255,39236.0,19019.0,1408.0,2146,1.14,0.77,0.37,420.0
Oman,OMN,02/18/2021,59878,40859.0,19019.0,1623.0,2116,1.17,0.8,0.37,414.0
Oman,OMN,02/19/2021,61971,42952.0,19019.0,2093.0,2163,1.21,0.84,0.37,424.0
Oman,OMN,02/20/2021,62487,43468.0,19019.0,516.0,2184,1.22,0.85,0.37,428.0
Oman,OMN,02/21/2021,64538,45519.0,19019.0,2051.0,2246,1.26,0.89,0.37,440.0
Oman,OMN,02/22/2021,66103,47084.0,19019.0,1565.0,2286,1.29,0.92,0.37,448.0
Oman,OMN,02/23/2021,67660,48641.0,19019.0,1557.0,1545,1.32,0.95,0.37,303.0
Pakistan,PAK,02/02/2021,0,0.0,,,,0.0,0.0,,
Pakistan,PAK,02/03/2021,,,,,3404,,,,15.0
Pakistan,PAK,02/04/2021,,,,,3404,,,,15.0
Pakistan,PAK,02/05/2021,,,,,3404,,,,15.0
Pakistan,PAK,02/06/2021,,,,,3404,,,,15.0
Pakistan,PAK,02/07/2021,,,,,3404,,,,15.0
Pakistan,PAK,02/08/2021,,,,,3404,,,,15.0
Pakistan,PAK,02/09/2021,,,,,3404,,,,15.0
Pakistan,PAK,02/10/2021,27228,27228.0,,,3404,0.01,0.01,,15.0
Pakistan,PAK,02/11/2021,,,,,3439,,,,16.0
Pakistan,PAK,02/12/2021,,,,,3474,,,,16.0
Pakistan,PAK,02/13/2021,,,,,3509,,,,16.0
Pakistan,PAK,02/14/2021,,,,,3544,,,,16.0
Pakistan,PAK,02/15/2021,,,,,3579,,,,16.0
Pakistan,PAK,02/16/2021,,,,,3614,,,,16.0
Pakistan,PAK,02/17/2021,52768,52768.0,,,3649,0.02,0.02,,17.0
Pakistan,PAK,02/18/2021,,,,,3846,,,,17.0
Pakistan,PAK,02/19/2021,,,,,4043,,,,18.0
Pakistan,PAK,02/20/2021,,,,,4240,,,,19.0
Pakistan,PAK,02/21/2021,72882,72882.0,,,4437,0.03,0.03,,20.0
Panama,PAN,01/19/2021,0,,,,,0.0,,,
Panama,PAN,01/20/2021,641,,,641.0,641,0.01,,,149.0
Panama,PAN,01/21/2021,2728,,,2087.0,1364,0.06,,,316.0
Panama,PAN,01/22/2021,5081,,,2353.0,1694,0.12,,,393.0
Panama,PAN,01/23/2021,5594,,,513.0,1398,0.13,,,324.0
Panama,PAN,01/24/2021,6420,,,826.0,1284,0.15,,,298.0
Panama,PAN,01/25/2021,6597,,,177.0,1100,0.15,,,255.0
Panama,PAN,01/26/2021,7497,,,900.0,1071,0.17,,,248.0
Panama,PAN,01/27/2021,8546,,,1049.0,1129,0.2,,,262.0
Panama,PAN,01/28/2021,8723,,,177.0,856,0.2,,,198.0
Panama,PAN,01/29/2021,8772,,,49.0,527,0.2,,,122.0
Panama,PAN,01/30/2021,8772,,,0.0,454,0.2,,,105.0
Panama,PAN,01/31/2021,8772,,,0.0,336,0.2,,,78.0
Panama,PAN,02/01/2021,10549,,,1777.0,565,0.24,,,131.0
Panama,PAN,02/02/2021,12013,,,1464.0,645,0.28,,,149.0
Panama,PAN,02/03/2021,12362,,,349.0,545,0.29,,,126.0
Panama,PAN,02/04/2021,12428,,,66.0,529,0.29,,,123.0
Panama,PAN,02/05/2021,12441,,,13.0,524,0.29,,,121.0
Panama,PAN,02/06/2021,12441,,,0.0,524,0.29,,,121.0
Panama,PAN,02/07/2021,12441,,,0.0,524,0.29,,,121.0
Panama,PAN,02/08/2021,12441,,,0.0,270,0.29,,,63.0
Panama,PAN,02/09/2021,12441,,,0.0,61,0.29,,,14.0
Panama,PAN,02/10/2021,12441,,,0.0,11,0.29,,,3.0
Panama,PAN,02/11/2021,12441,,,0.0,2,0.29,,,0.0
Panama,PAN,02/12/2021,12441,,,0.0,,0.29,,,
Panama,PAN,02/13/2021,12441,,,0.0,,0.29,,,
Panama,PAN,02/14/2021,12441,,,0.0,,0.29,,,
Panama,PAN,02/15/2021,12441,,,0.0,,0.29,,,
Panama,PAN,02/16/2021,12441,,,0.0,,0.29,,,
Panama,PAN,02/17/2021,12772,,,331.0,47,0.3,,,11.0
Panama,PAN,02/18/2021,13372,,,600.0,133,0.31,,,31.0
Panama,PAN,02/19/2021,36114,,,22742.0,3382,0.84,,,784.0
Panama,PAN,02/20/2021,45535,,,9421.0,4728,1.06,,,1096.0
Panama,PAN,02/21/2021,47848,,,2313.0,5058,1.11,,,1172.0
Panama,PAN,02/22/2021,56210,,,8362.0,6253,1.3,,,1449.0
Panama,PAN,02/23/2021,60088,,,3878.0,6807,1.39,,,1578.0
Panama,PAN,02/24/2021,70578,,,10490.0,8258,1.64,,,1914.0
Peru,PER,02/09/2021,0,0.0,,,,0.0,0.0,,
Peru,PER,02/10/2021,9779,9779.0,,9779.0,9779,0.03,0.03,,297.0
Peru,PER,02/11/2021,32921,32921.0,,23142.0,16460,0.1,0.1,,499.0
Peru,PER,02/12/2021,55279,55279.0,,22358.0,18426,0.17,0.17,,559.0
Peru,PER,02/13/2021,68811,68811.0,,13532.0,17203,0.21,0.21,,522.0
Peru,PER,02/14/2021,72430,72430.0,,3619.0,14486,0.22,0.22,,439.0
Peru,PER,02/15/2021,79763,79763.0,,7333.0,13294,0.24,0.24,,403.0
Peru,PER,02/16/2021,109498,109498.0,,29735.0,15643,0.33,0.33,,474.0
Peru,PER,02/17/2021,118457,118457.0,,8959.0,15525,0.36,0.36,,471.0
Peru,PER,02/18/2021,,,,,13913,,,,422.0
Peru,PER,02/19/2021,142165,142165.0,,,12412,0.43,0.43,,376.0
Peru,PER,02/20/2021,161113,161113.0,,18948.0,13186,0.49,0.49,,400.0
Peru,PER,02/21/2021,166090,166090.0,,4977.0,13380,0.5,0.5,,406.0
Peru,PER,02/22/2021,185852,185852.0,,19762.0,15156,0.56,0.56,,460.0
Peru,PER,02/23/2021,204046,204046.0,,18194.0,13507,0.62,0.62,,410.0
Peru,PER,02/24/2021,221523,221523.0,,17477.0,14724,0.67,0.67,,447.0
Poland,POL,12/28/2020,2000,2000.0,,,,0.01,0.01,,
Poland,POL,12/29/2020,6300,6300.0,,4300.0,4300,0.02,0.02,,114.0
Poland,POL,12/30/2020,36300,36300.0,,30000.0,17150,0.1,0.1,,453.0
Poland,POL,12/31/2020,47600,47600.0,,11300.0,15200,0.13,0.13,,402.0
Poland,POL,01/01/2021,,,,,11749,,,,310.0
Poland,POL,01/02/2021,50391,50391.0,,,9678,0.13,0.13,,256.0
Poland,POL,01/03/2021,50833,50833.0,,442.0,8139,0.13,0.13,,215.0
Poland,POL,01/04/2021,92220,92220.0,,41387.0,12889,0.24,0.24,,341.0
Poland,POL,01/05/2021,140226,140226.0,,48006.0,19132,0.37,0.37,,506.0
Poland,POL,01/06/2021,160359,160359.0,,20133.0,17723,0.42,0.42,,468.0
Poland,POL,01/07/2021,188956,188956.0,,28597.0,20194,0.5,0.5,,534.0
Poland,POL,01/08/2021,198787,198787.0,,9831.0,21399,0.53,0.53,,565.0
Poland,POL,01/09/2021,200022,200022.0,,1235.0,21376,0.53,0.53,,565.0
Poland,POL,01/10/2021,203053,203053.0,,3031.0,21746,0.54,0.54,,575.0
Poland,POL,01/11/2021,257834,257834.0,,54781.0,23659,0.68,0.68,,625.0
Poland,POL,01/12/2021,309620,309620.0,,51786.0,24199,0.82,0.82,,639.0
Poland,POL,01/13/2021,369212,369212.0,,59592.0,29836,0.98,0.98,,788.0
Poland,POL,01/14/2021,410480,410480.0,,41268.0,31646,1.08,1.08,,836.0
Poland,POL,01/15/2021,436963,436963.0,,26483.0,34025,1.15,1.15,,899.0
Poland,POL,01/16/2021,457303,457303.0,,20340.0,36754,1.21,1.21,,971.0
Poland,POL,01/17/2021,469466,468795.0,671.0,12163.0,38059,1.24,1.24,0.0,1006.0
Poland,POL,01/18/2021,495164,491696.0,3468.0,25698.0,33904,1.31,1.3,0.01,896.0
Poland,POL,01/19/2021,541229,530055.0,11174.0,46065.0,33087,1.43,1.4,0.03,874.0
Poland,POL,01/20/2021,591785,566793.0,24992.0,50556.0,31796,1.56,1.5,0.07,840.0
Poland,POL,01/21/2021,644999,605313.0,39686.0,53214.0,33503,1.7,1.6,0.1,885.0
Poland,POL,01/22/2021,684277,638798.0,45479.0,39278.0,35331,1.81,1.69,0.12,934.0
Poland,POL,01/23/2021,701164,654184.0,46980.0,16887.0,34837,1.85,1.73,0.12,920.0
Poland,POL,01/24/2021,707474,659753.0,47721.0,6310.0,34001,1.87,1.74,0.13,898.0
Poland,POL,01/25/2021,776987,701222.0,75765.0,69513.0,40260,2.05,1.85,0.2,1064.0
Poland,POL,01/26/2021,905457,782413.0,123044.0,128470.0,52033,2.39,2.07,0.33,1375.0
Poland,POL,01/27/2021,1008253,858474.0,149779.0,102796.0,59495,2.66,2.27,0.4,1572.0
Poland,POL,01/28/2021,1097036,917908.0,179128.0,88783.0,64577,2.9,2.43,0.47,1706.0
Poland,POL,01/29/2021,1141081,945600.0,195481.0,44045.0,65258,3.02,2.5,0.52,1724.0
Poland,POL,01/30/2021,1156931,958453.0,198478.0,15850.0,65110,3.06,2.53,0.52,1720.0
Poland,POL,01/31/2021,1176904,976367.0,200537.0,19973.0,67061,3.11,2.58,0.53,1772.0
Poland,POL,02/01/2021,1231716,998587.0,233129.0,54812.0,64961,3.25,2.64,0.62,1716.0
Poland,POL,02/02/2021,1342435,1053245.0,289190.0,110719.0,62425,3.55,2.78,0.76,1649.0
Poland,POL,02/03/2021,1461578,1117146.0,344432.0,119143.0,64761,3.86,2.95,0.91,1711.0
